datetime,Ia (A),Ib (A),Ic (A),Pa (kW),Pb (kW),Pc (kW),Ptot (kW),VAa (V),VAb (V),VAc (V),VAtot (V)
2023-05-11 07:00:00,0.744426548,0.742085532,0.748572619,0.279901777,0,0.172563202,0.452433696,0,0,0,0
2023-05-11 07:15:00,0.957120623,0.9615592,0.964602557,0.361886106,0,0.24689684,0.608876687,0,0,0,0
2023-05-11 07:30:00,1.223434203,1.237115491,1.23660744,0.459310536,0,0.338103315,0.797431921,0,0,0,0
2023-05-11 07:45:00,1.204442901,1.218921923,1.219299806,0.457161484,0,0.333622273,0.790442131,0,0,0,0
2023-05-11 08:00:00,2.260761111,2.291122222,2.286933333,0.834169581,0,0.685077994,1.519344056,0,0,0,0
2023-05-11 08:15:00,3.606098306,3.650044432,3.640719245,1.304688087,0,1.12552471,2.429826729,0,0,0,0
2023-05-11 08:30:00,3.289019172,3.331617116,3.327752153,1.201980317,0,1.027055438,2.228111092,0,0,0,0
2023-05-11 08:45:00,2.360016667,2.396733333,2.390994444,0.873776536,0,0.71736415,1.591517217,0,0,0,0
2023-05-11 09:00:00,2.459252778,2.494805556,2.489719444,0.91165935,0,0.754325633,1.665171375,0,0,0,0
2023-05-11 09:15:00,3.646845321,3.690374896,3.682457651,1.332181,0,1.146422863,2.479176426,0,0,0,0
2023-05-11 09:30:00,1.786843568,1.811694915,1.810366769,0.668857335,0,0.528960539,1.197986671,0,0,0,0
2023-05-11 09:45:00,1.50860872,1.529078034,1.528953069,0.567301791,0,0.434663843,1.002222533,0,0,0,0
2023-05-11 10:00:00,1.438025,1.456113889,1.456061111,0.537446542,0,0.409872825,0.947284108,0,0,0,0
2023-05-11 10:15:00,3.350694444,3.389683333,3.384483333,1.216517183,0,1.041558133,2.256526356,0,0,0,0
2023-05-11 10:30:00,1.749375,1.772144444,1.771894444,0.651117769,0,0.513738106,1.1653748,0,0,0,0
2023-05-11 10:45:00,0.674399666,0.672087271,0.677887715,0.246004083,0,0.146333999,0.392079889,0,0,0,0
2023-05-11 11:00:00,0.311294085,0.265851152,0.231399611,0.068657798,0,0.026131688,0.057464924,0,0,0,0
2023-05-11 11:15:00,0.345544444,0.298547222,0.260738889,0.066335983,0,0.065233703,0.063989081,0,0,0,0
2023-05-11 11:30:00,0.325004168,0.243989997,0.134012226,0.06615,0,0.06944521,0.068330831,0,0,0,0
2023-05-11 11:45:00,0.304012774,0.253660094,0.213671202,0.057853929,0,0.06711,0.04450236,0,0,0,0
2023-05-11 12:00:00,0.305771048,0.254823562,0.193998333,0.057690019,0,0.06711,0.041640545,0,0,0,0
2023-05-11 12:15:00,0.334904193,0.305201333,0.290283255,0.088710267,0,0.052727029,0.099760797,0,0,0,0
2023-05-11 12:30:00,0.402725,0.384138889,0.3913,0.130775539,0,0.045324628,0.176166219,0,0,0,0
2023-05-11 12:45:00,0.446541667,0.428527778,0.437038889,0.151323236,0,0.062430567,0.213705658,0,0,0,0
2023-05-11 13:00:00,0.606407335,0.596860239,0.603220339,0.221636318,0,0.121591959,0.343094985,0,0,0,0
2023-05-11 13:15:00,0.743518467,0.738153291,0.743204665,0.277957456,0,0.17136937,0.449424496,0,0,0,0
2023-05-11 13:30:00,0.896087802,0.900102806,0.903095304,0.339264918,0,0.226515018,0.565399164,0,0,0,0
2023-05-11 13:45:00,1.157393115,1.170666297,1.169875069,0.435719531,0,0.316247368,0.752095142,0,0,0,0
2023-05-11 14:00:00,1.433096165,1.44807393,1.448243469,0.537112415,0,0.408537713,0.945667132,0,0,0,0
2023-05-11 14:15:00,1.533165787,1.552974174,1.550791447,0.573913496,0,0.443135846,1.016975087,0,0,0,0
2023-05-11 14:30:00,1.598336573,1.6207609,1.616992502,0.597900755,0,0.466084432,1.064153213,0,0,0,0
2023-05-11 14:45:00,1.615004168,1.635634899,1.633942762,0.602829219,0,0.471605968,1.073798502,0,0,0,0
2023-05-11 15:00:00,1.619202999,1.642432658,1.639933352,0.606792447,0,0.472593294,1.079395437,0,0,0,0
2023-05-11 15:15:00,1.689916644,1.715390386,1.71128369,0.633252476,0,0.496909942,1.130084162,0,0,0,0
2023-05-11 15:30:00,1.768507919,1.794634621,1.789547096,0.661760111,0,0.522748091,1.185038044,0,0,0,0
2023-05-11 15:45:00,1.724686285,1.749780677,1.746407551,0.646247671,0,0.510044592,1.156102435,0,0,0,0
2023-05-11 16:00:00,1.46725,1.489477778,1.486672222,0.553909475,0,0.423346317,0.977010164,0,0,0,0
2023-05-11 16:15:00,1.152632602,1.168753124,1.167920022,0.436181663,0,0.315223638,0.751401605,0,0,0,0
2023-05-11 16:30:00,0.930864609,0.93971643,0.941879344,0.354835118,0,0.239437523,0.594297498,0,0,0,0
2023-05-11 16:45:00,0.900222161,0.908569842,0.911191336,0.341892424,0,0.22863932,0.570511986,0,0,0,0
2023-05-11 17:00:00,0.731872742,0.733728814,0.738168936,0.277039825,0,0.169618236,0.446711853,0,0,0,0
2023-05-11 17:15:00,0.688977778,0.690558333,0.694466667,0.260659122,0,0.154852681,0.415571086,0,0,0,0
2023-05-11 17:30:00,0.598797222,0.597633333,0.603697222,0.225284914,0,0.122314625,0.347612169,0,0,0,0
2023-05-11 17:45:00,0.506875,0.501986111,0.507388889,0.184411131,0,0.087073083,0.27141455,0,0,0,0
2023-05-11 18:00:00,0.370027778,0.351755556,0.356911111,0.114135978,0,0.036936297,0.140919744,0,0,0,0
2023-05-11 18:15:00,0.349497641,0.270127671,0.216433528,0.052344621,0,0.052408066,0.049301493,0,0,0,0
2023-05-11 18:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 18:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 19:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 19:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 19:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 19:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 20:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 20:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 20:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 20:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 21:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 21:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 21:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 21:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 22:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 22:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 22:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 22:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 23:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 23:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 23:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-11 23:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 00:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 00:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 00:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 00:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 01:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 01:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 01:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 01:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 02:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 02:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 02:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 02:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 03:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 03:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 03:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 03:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 04:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 04:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 04:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 04:45:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 05:00:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 05:15:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 05:30:00,0.47,0.26,0.18,0.04515,0,0.11129,0.05978,0,0,0,0
2023-05-12 05:45:00,0.36865,0.285433333,0.243438889,0.063007933,0,0.07292065,0.070801678,0,0,0,0
2023-05-12 06:00:00,0.497011111,0.490347222,0.497963889,0.173918575,0,0.080570811,0.254472894,0,0,0,0
2023-05-12 06:15:00,0.787391667,0.786263889,0.791919444,0.292426653,0,0.183684033,0.476082014,0,0,0,0
2023-05-12 06:30:00,0.906730556,0.906413889,0.913019444,0.33807375,0,0.226110836,0.564060311,0,0,0,0
2023-05-12 06:45:00,1.25433213,1.268011663,1.269430714,0.470295079,0,0.346561669,0.817009436,0,0,0,0
2023-05-12 07:00:00,1.509580672,1.528755901,1.528955846,0.566153599,0,0.434103813,1.000008162,0,0,0,0
2023-05-12 07:15:00,2.08053626,2.107954987,2.104679078,0.769752298,0,0.622928972,1.392679808,0,0,0,0
2023-05-12 07:30:00,2.764779228,2.803751736,2.795656762,1.009211,0,0.84833639,1.857835376,0,0,0,0
2023-05-12 07:45:00,3.373971651,3.419107838,3.40975542,1.228155845,0,1.051259867,2.279078316,0,0,0,0
2023-05-12 08:00:00,3.612722222,3.660644444,3.649205556,1.306573192,0,1.130943914,2.437846331,0,0,0,0
2023-05-12 08:15:00,3.576869444,3.6242,3.613297222,1.296033419,0,1.118988925,2.415204042,0,0,0,0
2023-05-12 08:30:00,3.891838378,3.938405998,3.928703138,1.410275335,0,1.225916301,2.635849178,0,0,0,0
2023-05-12 08:45:00,4.231058039,4.279744515,4.269153013,1.539653591,0,1.342775787,2.881786482,0,0,0,0
2023-05-12 09:00:00,4.226727778,4.275811111,4.265036111,1.533658808,0,1.337621514,2.871529233,0,0,0,0
2023-05-12 09:15:00,3.914431787,3.961458739,3.950558488,1.420394857,0,1.232782142,2.652372153,0,0,0,0
2023-05-12 09:30:00,3.966577778,4.011383333,4.006066667,1.437838108,0,1.249284911,2.687652233,0,0,0,0
2023-05-12 09:45:00,5.263563889,5.319672222,5.311222222,1.895442433,0,1.677279947,3.572396136,0,0,0,0
2023-05-12 10:00:00,3.857110308,3.902264518,3.896426785,1.404923915,0,1.218605977,2.622541853,0,0,0,0
2023-05-12 10:15:00,3.767919444,3.813119444,3.803963889,1.371726108,0,1.184240433,2.557197131,0,0,0,0
2023-05-12 10:30:00,5.193519444,5.247311111,5.236138889,1.870199631,0,1.655861056,3.524817531,0,0,0,0
2023-05-12 10:45:00,3.294652778,3.334811111,3.327136111,1.201776069,0,1.027089136,2.22911905,0,0,0,0
2023-05-12 11:00:00,3.313254651,3.350860872,3.346528742,1.206385898,0,1.0313617,2.238978928,0,0,0,0
2023-05-12 11:15:00,4.345747222,4.392236111,4.382913889,1.571063228,0,1.374530325,2.943816775,0,0,0,0
2023-05-12 11:30:00,4.052847222,4.104386111,4.092841667,1.470152153,0,1.278991875,2.749870553,0,0,0,0
2023-05-12 11:45:00,6.082233954,6.147813281,6.134470686,2.194409986,0,1.957611437,4.151764376,0,0,0,0
2023-05-12 12:00:00,6.473890586,6.537103582,6.527367398,2.324277626,0,2.077103735,4.401942735,0,0,0,0
2023-05-12 12:15:00,5.781994999,5.845501528,5.83057516,2.073472781,0,1.845676346,3.918310483,0,0,0,0
2023-05-12 12:30:00,5.475458333,5.532744444,5.522647222,1.961236617,0,1.744365025,3.70555135,0,0,0,0
2023-05-12 12:45:00,5.355052778,5.411180556,5.399613889,1.91164295,0,1.701865211,3.614966186,0,0,0,0
2023-05-12 13:00:00,6.902169444,6.973494444,6.957425,2.451239753,0,2.203163283,4.655118736,0,0,0,0
2023-05-12 13:15:00,5.899997223,5.961049708,5.9484782,2.104810028,0,1.872698156,3.977359517,0,0,0,0
2023-05-12 13:30:00,5.656437899,5.716323979,5.705818283,2.020095404,0,1.79530536,3.815253787,0,0,0,0
2023-05-12 13:45:00,5.741599112,5.798595225,5.788811771,2.045673426,0,1.825043765,3.870223728,0,0,0,0
2023-05-12 14:00:00,5.531047804,5.586397999,5.576581434,1.975169658,0,1.758588416,3.733535189,0,0,0,0
2023-05-12 14:15:00,5.287883921,5.340641488,5.331299639,1.888880808,0,1.677027637,3.565656287,0,0,0,0
2023-05-12 14:30:00,5.001280556,5.053005556,5.041486111,1.789749778,0,1.581543561,3.371788639,0,0,0,0
2023-05-12 14:45:00,4.726549041,4.775607113,4.767910531,1.696054526,0,1.492834899,3.187698991,0,0,0,0
2023-05-12 15:00:00,4.433355556,4.477913889,4.471166667,1.593738075,0,1.399026028,2.992525639,0,0,0,0
2023-05-12 15:15:00,4.131647222,4.174058333,4.167622222,1.491998186,0,1.298605097,2.790742883,0,0,0,0
2023-05-12 15:30:00,3.97474035,4.01762566,4.011044154,1.437590106,0,1.249578553,2.687720389,0,0,0,0
2023-05-12 15:45:00,3.181688889,3.218297222,3.213963889,1.161864547,0,0.989824672,2.151558833,0,0,0,0
2023-05-12 16:00:00,2.152820228,2.179124757,2.177154765,0.795718808,0,0.647366905,1.443990947,0,0,0,0
2023-05-12 16:15:00,1.466220494,1.484715357,1.486234379,0.550012277,0,0.420460891,0.970204926,0,0,0,0
2023-05-12 16:30:00,0.969538889,0.975866667,0.981111111,0.368535217,0,0.252090133,0.620520733,0,0,0,0
2023-05-12 16:45:00,0.901567102,0.906671298,0.911611559,0.344544034,0,0.229096346,0.573768452,0,0,0,0
2023-05-12 17:00:00,0.664819444,0.666847222,0.672225,0.253896472,0,0.147309433,0.401185928,0,0,0,0
2023-05-12 17:15:00,0.604186111,0.603416667,0.607772222,0.226974747,0,0.124586036,0.351561103,0,0,0,0
2023-05-12 17:30:00,0.503443488,0.501127465,0.507186893,0.185154993,0,0.088561541,0.273668623,0,0,0,0
2023-05-12 17:45:00,0.395791667,0.385191667,0.393086111,0.13491795,0,0.046328431,0.180862511,0,0,0,0
2023-05-12 18:00:00,0.313423173,0.275807169,0.237699361,0.073896619,0,0.025080111,0.067504196,0,0,0,0
2023-05-12 18:15:00,0.413128817,0.394036646,0.39716824,0.05453,0,0.091923032,0.05607962,0,0,0,0
2023-05-12 18:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 18:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 19:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 19:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 19:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 19:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 20:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 20:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 20:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 20:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 21:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 21:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 21:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 21:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 22:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 22:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 22:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 22:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 23:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 23:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 23:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-12 23:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 00:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 00:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 00:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 00:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 01:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 01:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 01:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 01:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 02:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 02:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 02:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 02:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 03:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 03:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 03:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 03:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 04:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 04:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 04:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 04:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 05:00:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 05:15:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 05:30:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 05:45:00,0.43,0.41,0.42,0.05453,0,0.09374,0.05331,0,0,0,0
2023-05-13 06:00:00,0.397094444,0.375383333,0.373755556,0.05453,0,0.086728422,0.057604411,0,0,0,0
2023-05-13 06:15:00,0.304230556,0.268386111,0.208605556,0.050410903,0,0.082006342,0.042712583,0,0,0,0
2023-05-13 06:30:00,0.307761733,0.293798945,0.255812274,0.060770886,0,0.09142,0.04884481,0,0,0,0
2023-05-13 06:45:00,0.354898583,0.351764379,0.354448458,0.106931687,0,0.057314548,0.122083231,0,0,0,0
2023-05-13 07:00:00,0.463359245,0.464938923,0.470263742,0.165996596,0,0.067727046,0.233654664,0,0,0,0
2023-05-13 07:15:00,0.694412337,0.699366491,0.704040011,0.264547522,0,0.153122551,0.41764908,0,0,0,0
2023-05-13 07:30:00,0.875748403,0.886853652,0.891782838,0.336582935,0,0.217948592,0.554430455,0,0,0,0
2023-05-13 07:45:00,0.922392331,0.933623229,0.937935538,0.353401931,0,0.233608991,0.587188427,0,0,0,0
2023-05-13 08:00:00,1.282458333,1.306683333,1.306505556,0.484815539,0,0.356670125,0.841374419,0,0,0,0
2023-05-13 08:15:00,2.230105556,2.265369444,2.263294444,0.823909819,0,0.672823881,1.496692431,0,0,0,0
2023-05-13 08:30:00,3.057755556,3.104630556,3.099930556,1.118045533,0,0.946516833,2.062893808,0,0,0,0
2023-05-13 08:45:00,3.537661761,3.588150514,3.580777562,1.292951716,0,1.109100053,2.40197782,0,0,0,0
2023-05-13 09:00:00,4.150514175,4.206261812,4.198123958,1.505636815,0,1.311943941,2.817387254,0,0,0,0
2023-05-13 09:15:00,4.339913913,4.396092752,4.387700639,1.582306718,0,1.3811401,2.963098514,0,0,0,0
2023-05-13 09:30:00,4.460169444,4.520130556,4.509241667,1.623165758,0,1.421339761,3.044371914,0,0,0,0
2023-05-13 09:45:00,4.33764379,4.396229508,4.38450125,1.57869586,0,1.376978333,2.955435699,0,0,0,0
2023-05-13 10:00:00,4.971869444,5.031188889,5.020636111,1.797894561,0,1.585836067,3.382777931,0,0,0,0
2023-05-13 10:15:00,3.44165186,3.484664076,3.4793809,1.257483445,0,1.077257035,2.334873742,0,0,0,0
2023-05-13 10:30:00,4.057365203,4.104271818,4.098599222,1.470383827,0,1.279040295,2.748332593,0,0,0,0
2023-05-13 10:45:00,4.607077778,4.661619444,4.652013889,1.666673228,0,1.461810278,3.129282878,0,0,0,0
2023-05-13 11:00:00,4.128683333,4.177980556,4.170852778,1.495763025,0,1.301599981,2.797861125,0,0,0,0
2023-05-13 11:15:00,4.994758468,5.054944475,5.041152138,1.798031452,0,1.589236941,3.386475991,0,0,0,0
2023-05-13 11:30:00,6.032063889,6.102644444,6.087930556,2.163948903,0,1.934386992,4.097501222,0,0,0,0
2023-05-13 11:45:00,5.251647222,5.3121,5.302330556,1.888381506,0,1.672964817,3.560406444,0,0,0,0
2023-05-13 12:00:00,4.993415787,5.05110617,5.041700945,1.798924358,0,1.587491901,3.387838338,0,0,0,0
2023-05-13 12:15:00,6.385745626,6.455329075,6.440683144,2.286113799,0,2.051632563,4.33897937,0,0,0,0
2023-05-13 12:30:00,6.222675743,6.287993887,6.276990831,2.227768972,0,1.995955229,4.223303773,0,0,0,0
2023-05-13 12:45:00,5.811130242,5.875143016,5.863829492,2.083730836,0,1.860046712,3.946151086,0,0,0,0
2023-05-13 13:00:00,4.137542349,4.186337129,4.179028048,1.496760961,0,1.303902599,2.800074443,0,0,0,0
2023-05-13 13:15:00,6.358029461,6.421509172,6.409744302,2.274619608,0,2.038058835,4.312891545,0,0,0,0
2023-05-13 13:30:00,4.315972222,4.364877778,4.358466667,1.557400511,0,1.363130228,2.919382836,0,0,0,0
2023-05-13 13:45:00,5.071574125,5.126735147,5.117992782,1.827562671,0,1.613581807,3.439634944,0,0,0,0
2023-05-13 14:00:00,4.987476376,5.039394108,5.035416898,1.801306926,0,1.58362328,3.384784386,0,0,0,0
2023-05-13 14:15:00,5.132318157,5.186618545,5.179580788,1.849436569,0,1.631280325,3.48036937,0,0,0,0
2023-05-13 14:30:00,4.922136111,4.973413889,4.9686,1.77592005,0,1.564502528,3.340402472,0,0,0,0
2023-05-13 14:45:00,4.695597222,4.751027778,4.745575,1.698138192,0,1.489589525,3.186851997,0,0,0,0
2023-05-13 15:00:00,4.2731,4.323886111,4.319541667,1.549245675,0,1.350163089,2.898951042,0,0,0,0
2023-05-13 15:15:00,3.944216667,3.996513889,3.990202778,1.435317153,0,1.244185011,2.679550997,0,0,0,0
2023-05-13 15:30:00,3.554859683,3.602559044,3.597185329,1.300278097,0,1.115306738,2.415855543,0,0,0,0
2023-05-13 15:45:00,3.04434843,3.091016949,3.08511531,1.121799366,0,0.948368266,2.070445457,0,0,0,0
2023-05-13 16:00:00,2.000680367,2.033443488,2.033154679,0.751448092,0,0.601312111,1.353001383,0,0,0,0
2023-05-13 16:15:00,1.297631214,1.320072202,1.322627048,0.49880855,0,0.365356487,0.863798403,0,0,0,0
2023-05-13 16:30:00,0.775880556,0.787261111,0.793358333,0.303634689,0,0.18547635,0.489198364,0,0,0,0
2023-05-13 16:45:00,0.66124479,0.670966935,0.676904696,0.257639055,0,0.144673934,0.402324093,0,0,0,0
2023-05-13 17:00:00,0.432197833,0.429566546,0.437540984,0.15600424,0,0.05679751,0.212783487,0,0,0,0
2023-05-13 17:15:00,0.379800111,0.374986119,0.382484731,0.127140652,0,0.034281721,0.160511452,0,0,0,0
2023-05-13 17:30:00,0.34241801,0.332848805,0.340453029,0.102733457,0,0.024221918,0.106319922,0,0,0,0
2023-05-13 17:45:00,0.316281588,0.299069703,0.295048598,0.080121336,0,0.0254,0.080111019,0,0,0,0
2023-05-13 18:00:00,0.315822222,0.270727778,0.219494444,0.052801503,0,0.044432456,0.052604958,0,0,0,0
2023-05-13 18:15:00,0.442329908,0.406328798,0.424026659,0.0475,0,0.093359964,0.053746084,0,0,0,0
2023-05-13 18:30:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 18:45:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 19:00:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 19:15:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 19:30:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 19:45:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 20:00:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 20:15:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 20:30:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 20:45:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 21:00:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 21:15:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 21:30:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
2023-05-13 21:45:00,0.45,0.41,0.43,0.0475,0,0.09244,0.0516,0,0,0,0
